"SubsetID","MinPD","MeanPD","MeanNND","MaxPD"
904,1.5557319582,64.5687326295438,18.131791450685,85.9864916803
905,1.9434177368,67.0266835148766,17.842851031934,85.9864915852
906,2.1075583784,65.94565342128,16.51812343481,85.9864917387
907,2.4373876922,68.4050334581758,18.952916218384,85.986492248
908,5.520167604,64.3117355533432,18.439507684415,85.9864906669
909,7.5491455787,67.3711268986445,21.045149112719,85.98649018884
910,5.6256642901,67.2457629845268,26.06536150327,85.9864916185
911,3.828413328,66.7095455762687,24.7566053987325,85.986491396
912,2.1075583784,69.2538489746642,18.56746541324,85.9864922132
913,9.2738389576,65.7421772233621,22.62505790463,85.986492248
914,0.831873366,58.3892369094232,19.9808146542345,85.9864906333
915,2.6168975052,66.4488479215353,19.516384023975,85.9864906345
916,5.776514366,67.5721441218587,20.105981472242,85.9864905113
917,6.0681752167,66.7858372139267,15.278097303073,85.9864912674
918,6.0681752167,65.0615456658171,19.452338059252,85.9864909184
919,0.8948449048,65.8007928944649,15.122327181947,85.9864910798
920,10.9535813971,69.3145438835085,26.817154830186,85.9864927192
921,2.6205933702,68.0601611103056,17.670397941754,85.9864906648
922,6.7339062098,56.6480022963463,20.797352097705,85.9864897177
923,4.7045914128,66.9180187580986,17.305121908154,85.9864909831
924,3.1216530196,66.8603561558135,14.667684968634,85.9864906664
925,1.5557319582,66.3681327891418,23.1707085424525,85.9864915841
926,4.3150125655,65.3181784391056,17.585608266087,85.9864906703
927,4.3135469091,67.6021197004628,14.927440768465,85.9864915781
928,0.6883504984,65.8192724801337,19.272760997965,85.9864907288
929,4.61471636504,65.3884393516599,15.505878899508,85.9864906668
930,7.9454222227,67.8108354654841,17.627698287957,85.9864913965
931,0.3465695404,66.90776851426,21.845488755955,85.9864901296
932,10.0151453263,66.4970611728204,22.172418170985,85.9864911435
933,4.6331797259,65.1948753450584,18.31764833147,85.9864907645
934,2.4086519957,64.6352422588029,19.7563255959185,85.9864904451
935,4.138655654,66.4838478495201,15.839943449736,85.9864912672
936,3.4059480817,67.1043678317253,15.469859800875,85.9864912997
937,1.7292870404,65.5719252504708,19.829113632334,85.9864907638
938,6.715938726,64.8591448980374,19.742394365435,85.9864916176
939,5.5374610317,66.3112274193064,17.566108117207,85.9864902519
940,7.8961738112,67.1659718709429,31.832511158034,85.986491361
941,6.4956636209,68.6192336493256,22.851979654764,85.9864909816
942,4.61471617544,68.2069949973294,23.150720144342,85.9864906015
943,4.811639604,67.8185429091468,13.94325493908,85.9864912993
944,0.836406392,65.9885248514979,17.51460563665,85.9864912675
945,4.6331794735,67.5012003016778,14.923144236038,85.9864906661
946,2.514522662,66.6908127588774,21.57971409438,85.9864913003
947,1.5782429274,66.8296772985126,17.882621701051,85.9864903455
948,2.6865447238,66.6553547973056,15.261138318483,85.9864909776
949,6.2706099197,67.1947329694972,15.884716404034,85.9864915852
950,5.3173005917,68.3402185501484,23.22539354206,85.9864912956
951,6.013577409,67.0799739802582,24.777946702297,85.9864919331
952,2.514522662,59.0362037277942,15.23425452356,85.9864918995
953,8.7822889181,67.6840690352529,22.357849165029,85.9864912674
954,7.945423802,66.0683322517366,20.226600168784,85.9864906693
955,3.4059480819,66.7495794292793,17.032037565551,85.9864909523
956,8.3287995972,59.0310493075962,20.986552624013,85.9864910802
957,1.0878226378,61.1719503674437,20.48069269789,85.9864913923
958,8.3287998818,63.432126679049,18.952967385628,85.9864904403
959,2.6865447238,67.4083600135826,17.62405467693,85.9864909513
960,5.6256642901,67.6044582301374,21.956692746145,85.986491296
961,2.6168976316,67.6298100454177,19.409628085779,85.9864909821
962,1.1287741295,66.5866474006581,17.167412209202,85.9864906338
963,9.8691800146,68.7517139673614,27.034147372762,85.9864919266
964,13.3266718994,66.0443547969094,24.988866188035,85.9864900376
965,2.7920379016,67.3120870851245,15.154834178207,85.9864919294
966,2.4373876922,67.688703634866,19.320444285475,85.9864925663
967,0.3306075148,64.1273712296932,14.797120796165,85.9864907922
968,0.8948449048,68.9216103759398,20.849107359434,85.9864917401
969,1.9944790548,67.4290233094929,18.729003403225,85.9864912997
970,2.0253474196,66.2186046388627,20.447758214857,85.9864915544
971,1.5557319582,67.5165859666264,24.3018504734465,85.9864912998
972,2.1515064624,67.795413963578,22.903236555004,85.9864911425
973,1.1709612834,68.5013881969495,22.531382903505,85.9864910419
974,4.3135467511,65.6381547071077,17.996688758679,85.9864907908
975,0.836406392,64.6400883641535,18.550145219882,85.9864908235
976,8.3287995982,69.2573799756963,25.492979495825,85.9864916185
977,6.013577409,66.7473703082143,18.327292110593,85.9864908552
978,3.98122191,65.1907175593037,19.53768380831,85.9864913019
979,4.74337250935,67.6871007839432,19.2193924515015,85.9864917401
980,4.9493325172,67.601260344405,16.130763366884,85.9864920233
981,4.3150122177,58.3047995656427,15.647578593882,85.986490666
982,2.4086519957,68.0088101867153,12.8754492082335,85.98649202
983,5.520167604,65.9033539947093,26.942884954254,85.986491618
984,2.6865447238,66.2332731686206,13.875592878499,85.9864912645
985,4.3150125023,66.7239396473958,21.633759923845,85.9864912993
986,2.5254806776,66.4481485171528,20.962226889958,85.986490757
987,2.1515064624,67.2361482775848,16.765723052001,85.9864917446
988,4.5911790884,66.3951351150742,22.81323927063,85.9864919019
989,3.1019496303,66.8298686450727,21.364025891456,85.9864907963
990,2.0253474196,65.7147912199479,15.20216758835,85.9864908259
991,0.470230433,65.5062052832633,21.021080657849,85.9864917446
992,2.4373876922,67.2979776371372,15.409826589952,85.9864909541
993,2.7920379016,65.304168478214,20.897505639488,85.986491616
994,11.3749709257,67.1032988874174,25.090665148795,85.9864919333
995,7.0142846705,67.992339253554,16.050502978657,85.9864928776
996,2.070630254,67.3976702632874,15.7178508573035,85.986490349
997,8.4578689727,65.6172986003697,20.465378968247,85.9864922449
998,6.4075994837,67.1086532005982,17.081179406936,85.9864916181
999,12.7351613094,66.6453070273493,24.366707718989,85.9864909765
1000,1.5782429274,68.2391040336471,16.0908221292785,85.9864913909
